"Dates","MSDEEEMN.Index","MXCN.Index","MXIN.Index","MXKR.Index","MXTW000V.Index","MXID.Index","MXMY.Index","MXTH.Index","MXPH.Index","MXBR.Index","MXMX.Index","MXCL.Index","MXCO.Index","MXPE.Index","MXZA.Index","MXTR.Index","MXGR.Index","MXEG.Index","MXHU.Index","MXCZ.Index","MXPL.Index","MXSA.Index","MXAE.Index","MXQA.Index","MXKW.Index","JPEICORE.Index","GBIE1001.Index","BCEX6T.Index","BCEX4T.Index","IDCOT7.Index","BEIG1T.Index","LECPTREU.Index","IBOXXMJA.Index"
2023-07-07,201.9883,852.4549,479.553,123.08,171.105,244.934,NA,228.8877,231.5988,17.90358,1484.65184,5944.65913,1081.5895,325.49216,1285.03463,72.18455,219515.77671,4.86,NA,5.28169,12.3027,292.90623,321.04869,98.55049,750.4714,434.362,6.93598,23.85058,0.55004,131.944,0.44929,85.40207,12.88058
2023-07-09,NA,854.6954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.77951,NA,751.2285,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-10,201.9209,856.5104,479.287,123.06,171.041,244.712,NA,228.7869,231.5519,17.87997,1468.80517,5917.72682,1073.92847,329.85713,1281.42688,71.75222,220547.45507,4.91,100.38748,5.36433,12.19783,294.04718,320.3292,98.16762,738.489,433.897,6.98185,23.8385,0.54585,131.713,0.4486,85.58179,12.94358
2023-07-11,201.9874,866.0272,481.593,123.46,170.963,244.283,NA,228.1648,231.5824,18.02402,1455.32128,5965.62756,1073.3709,329.18295,1282.02308,73.32709,224723.15568,5.05,100.97929,5.43613,12.2843,296.31196,322.45878,97.72599,736.99,439.151,7.05764,23.9925,0.55818,133.8895,0.45157,86.1811,13.04929
2023-07-12,202.5203,869.1419,480.419,123.73,171.272,246.37,NA,229.5583,232.8124,18.25919,1467.78656,5959.98922,1085.106,339.22925,1284.81854,75.94044,221684.29435,5.08,100.29182,5.57829,12.44127,305.82374,321.27219,97.18783,737.3087,438.694,7.05886,23.79924,0.5631,135.0853,0.45533,85.77896,12.96279
2023-07-13,203.2074,870.1987,481.407,123.91,171.528,248.192,NA,230.6269,233.7802,18.56296,1478.97555,5904.14956,1076.61074,345.60057,1311.76156,77.14927,222159.37315,5.05,100.93423,5.63287,12.47955,305.42651,318.70233,96.84488,742.619,442.383,7.2031,23.63673,0.56627,135.5976,0.45073,86.34244,12.90903
2023-07-14,203.4006,870.1987,480.561,123.63,171.451,247.972,NA,229.8019,233.7029,18.67266,1457.5585,5868.43136,1077.71154,344.92393,1294.8305,76.86353,222502.53638,5.07,NA,5.66106,12.49525,305.83441,317.75809,97.33085,742.619,443.968,7.18721,23.75297,0.57385,137.8337,0.45247,88.2743,13.04937
2023-07-16,NA,868.2969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.03152,NA,742.05,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-17,203.1066,867.1833,481.018,123.62,171.463,248.194,NA,229.9552,233.8222,18.4643,1454.33099,5858.9424,1076.17733,345.6334,1311.46622,77.29476,226632.68731,5.01,101.48646,5.67592,12.44297,307.64154,319.71249,97.39496,747.0812,444.095,7.1751,23.89805,0.57387,138.7435,0.45184,87.89884,13.15461
2023-07-18,203.2041,871.8315,483.057,124.74,171.853,250.782,NA,232.0771,234.9818,18.43805,1461.51583,5949.79046,1104.25323,358.24342,1320.08917,78.21215,213873.68607,5.06,101.85479,5.74724,12.45103,311.50265,321.06117,97.55613,748.6136,441.516,7.02374,23.95873,0.57224,139.0995,0.45021,87.7797,13.41403
2023-07-19,203.4698,871.8315,484.533,124.5,171.803,249.873,NA,231.1345,234.7776,18.42827,1464.22445,5908.17548,1111.76733,361.1955,1321.27412,78.23892,222690.10873,5.14,102.75958,5.70157,12.46681,312.25273,321.00331,97.00473,755.3026,442.242,7.01362,24.09283,0.57355,137.3408,NA,NA,13.45699
2023-07-20,203.5709,871.8315,485.547,124.94,171.628,248.7,NA,230.8968,234.133,18.79933,1479.64761,5906.4635,1125.45847,362.62136,1335.53578,77.997,226299.47248,5.19,NA,5.63935,12.42992,310.64914,322.78704,97.11577,760.6285,443.35,7.0326,24.33343,0.5703,137.8555,0.45471,88.60217,13.31631
2023-07-21,203.514,871.8315,485.95,124.71,171.716,249.373,NA,231.9356,234.4576,18.84788,1514.26645,5885.9493,1095.64905,361.26393,1336.42575,77.72009,223834.07139,5.16,NA,5.69609,12.43535,309.53424,322.78704,NA,760.6285,443.224,7.06783,24.06566,0.56693,138.2709,0.45537,88.63036,13.33951
2023-07-23,NA,872.2825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323.78071,NA,764.1749,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-24,203.6645,862.6911,487.964,125.41,171.87,250.106,NA,232.3821,234.9367,18.96998,1547.69897,5925.89785,1102.25591,363.46327,1340.48006,79.13595,222919.2505,5.14,104.33438,5.72539,12.3868,313.01102,326.11559,99.26252,763.8192,444.087,7.00115,24.14471,0.57801,138.9709,0.45649,89.44446,13.35078
2023-07-25,203.7181,866.0602,489.044,125.83,171.796,249.588,NA,232.5096,234.8043,19.10958,1560.50534,5976.23619,1117.46966,362.25321,1377.82105,80.61116,222329.88696,5.17,104.74157,5.71875,12.48023,315.34115,329.54096,99.75031,765.872,453.797,7.36312,24.2534,0.58245,139.645,0.45929,90.61886,13.43974
2023-07-26,203.7415,866.4841,488.451,125.7,171.652,248.753,NA,231.8632,234.2796,19.05298,1564.82117,6038.4664,1109.53757,362.00325,1385.63945,80.34742,226485.19064,5.18,103.48696,5.64323,12.71648,313.36637,329.48813,99.79233,783.1924,452.882,7.32101,24.24856,0.57488,140.0744,0.4607,91.45782,13.43275
2023-07-27,204.0877,864.2565,492.302,126.66,171.828,249.047,NA,232.3979,234.6275,19.21452,1542.32939,6132.13831,1103.12102,369.43585,1380.0091,81.60519,233215.52306,5.16,104.61836,5.66733,12.8283,317.8234,330.25452,100.44277,794.0632,457.323,7.45311,24.28814,0.58072,140.4399,0.45913,92.71953,13.65168
2023-07-28,204.2444,864.2565,491.416,126.39,171.945,248.97,NA,232.6705,234.851,18.91634,1543.41556,6172.98204,1109.22365,367.12316,1398.73027,82.62664,242029.06932,5.12,NA,5.59013,12.99536,318.32651,329.17624,99.99877,794.0632,459.073,7.61014,24.25399,0.58048,141.4359,0.45655,91.80003,NA
2023-07-30,NA,863.8829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.04548,NA,797.9788,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-31,204.3608,860.8946,493.818,126.75,171.992,249.096,NA,233.2736,235.078,18.91236,1557.4816,6140.80131,1101.54447,371.78159,1412.70101,82.13156,245753.34424,5.13,104.46723,5.56044,13.08447,319.86827,323.56247,100.8887,800.1094,461.148,7.71279,24.41835,0.58292,139.871,0.45955,93.40527,13.8818
2023-08-01,204.7,859.1654,492.569,126.04,171.942,247.718,NA,232.2305,234.6232,18.93716,1547.21108,6057.82902,1103.86438,365.51221,1408.67663,79.46013,244090.79667,5.07,104.5749,5.59914,13.0988,316.32881,322.66816,101.58989,811.43911,461.447,7.68416,24.43365,0.58678,141.0152,0.45951,93.03372,NA
2023-08-02,204.5586,853.159,489.88,125.21,172.056,248.04,NA,232.2937,234.901,18.47516,1531.45831,5873.97498,1079.63656,351.67565,1371.69208,76.37922,247841.7925,5,105.36823,5.5904,13.11788,309.48594,318.17083,102.34189,802.3936,453.458,7.49845,24.12742,0.57071,137.8011,0.45793,92.26079,13.74546
2023-08-03,204.2545,848.3535,486.603,123.97,172.074,247.226,NA,231.5318,234.5757,18.67213,1507.80466,5786.9466,1061.14103,351.93063,1379.38841,75.76986,244011.986,5.04,104.5612,5.55486,12.88349,308.40017,314.65826,101.1961,789.9703,451.381,7.51334,23.95154,0.56806,137.8011,0.46174,91.7735,13.49072
2023-08-04,204.2219,848.3535,485.849,124.2,172.068,247.483,NA,232.4881,234.6002,18.23477,1490.65615,5907.24125,1069.97462,355.14773,1373.68135,76.82378,249323.19271,5.07,NA,5.62229,12.85754,314.59316,312.40541,100.84169,789.9703,448.722,7.51905,23.97529,0.56119,137.6716,0.45433,91.30346,13.3875
2023-08-06,NA,848.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.26239,NA,790.7699,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-07,204.3832,853.7474,486.993,124.11,172.119,247.095,NA,232.5095,234.6728,18.22773,1475.37497,5916.98936,1069.41187,359.79456,1387.08299,75.64952,251869.04347,5.05,104.3112,5.6985,12.83331,311.99838,310.42845,101.46096,790.5928,448.805,7.49968,24.11859,0.55545,139.0026,0.45846,91.53873,13.33332
2023-08-08,204.3951,846.7744,490.914,124.12,172.313,249.472,NA,233.911,235.6005,18.11266,1475.59372,5859.62733,1045.74351,356.43953,1394.32773,74.89972,250349.84088,5.01,104.5954,5.75527,12.77545,304.28785,309.86316,101.96706,783.4056,445.572,7.38867,24.1637,0.55121,138.3162,0.45762,91.80725,13.19953
2023-08-09,204.5385,843.0463,490.208,124.2,172.263,248.998,NA,232.999,235.319,18.2823,1469.24759,5955.37439,1066.25979,356.06668,1398.46056,NA,258521.57302,5.03,104.56654,5.75085,12.79406,300.6021,310.24323,101.71045,784.3823,446.251,7.39255,24.17505,0.55712,138.1727,0.45974,92.50187,13.25805
2023-08-10,204.6322,837.2793,488.946,124.66,172.253,248.442,NA,232.4642,234.9834,18.08413,1481.89413,5941.10597,1057.69545,353.39145,1392.34541,76.30507,253057.34041,5.02,104.43988,5.88308,12.88992,306.82134,312.62298,100.38875,783.0663,444.864,7.38497,24.03862,0.55285,136.3003,0.45827,92.02545,13.30459
2023-08-11,204.7113,837.2793,490.688,124.94,172.124,246.826,NA,231.5318,234.1917,17.88205,1476.66941,5880.60656,1059.34046,347.867,1357.86974,75.27385,262383.79926,4.91,NA,5.95379,12.95879,303.75012,314.49942,100.92933,783.06634,442.083,7.30111,24.00742,0.54655,135.8927,0.45617,92.10782,13.357
2023-08-13,NA,841.2572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.04772,NA,785.9205,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-14,204.7639,835.0347,488.372,123.89,172.04,246.391,NA,231.4927,234.0196,17.65092,1440.63873,5855.87482,1036.41105,347.85871,1332.9612,74.22498,261105.0391,4.87,106.25708,5.88416,12.98033,299.97912,316.38404,100.54176,779.5159,439.858,7.20424,23.96355,0.54065,134.6113,0.45876,91.70825,NA
2023-08-15,204.6451,834.8217,484.856,123.52,171.937,245.448,NA,230.5204,233.5867,17.68006,1426.94633,5865.04854,1037.1405,334.62173,1309.15919,73.33092,259462.42818,NA,107.08924,5.78276,12.9958,NA,314.57595,100.05283,778.5032,436.467,7.14252,NA,NA,134.6512,0.45685,91.67684,13.16418
2023-08-16,204.5777,834.9376,485.476,124.03,172.018,245.896,NA,230.5895,233.8177,17.96873,1428.23551,5940.29577,1052.71425,340.23147,1301.53394,72.98106,257724.08093,4.88,108.50451,5.75497,13.00751,292.29713,314.49375,99.86758,776.723,435.093,7.06604,24.0876,0.5321,134.5916,0.45672,92.17611,13.19286
2023-08-17,204.2701,834.8552,484.183,123.54,171.989,245.054,NA,229.6971,233.3656,17.84587,1414.83729,5867.44806,1023.47858,340.8531,1294.00625,72.22039,260855.76614,4.91,108.41824,5.92642,12.95542,289.2281,316.43506,99.70243,769.3005,434.972,7.10295,24.02406,0.53297,134.5919,NA,90.8339,13.24264
2023-08-18,204.1057,834.8552,484.305,123.73,172.169,246.365,NA,230.5432,233.8879,17.79537,1427.37975,5897.62715,1024.3723,333.27509,1278.09252,71.59099,252371.824,4.86,NA,5.93896,12.88714,288.51811,316.58058,100.17145,769.3005,431.419,6.93846,23.9639,0.52946,133.6829,0.45459,90.79558,13.17195
2023-08-20,NA,832.2288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.189,NA,770.2408,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-21,204.1092,819.9857,480.797,123.02,172.044,244.898,NA,229.6094,233.1497,NA,1404.02678,5872.71143,1018.72134,332.75546,1289.16713,72.00156,261726.74445,4.96,107.31691,5.93638,12.90758,288.1069,316.12104,99.39554,762.4299,428.811,6.79844,24.08588,0.52891,133.5479,0.44972,90.90542,13.26092
2023-08-22,204.2006,823.9351,484.122,123.98,172.108,246.066,NA,230.9507,233.5237,17.58684,1440.61751,5947.35484,1031.15207,326.09217,1304.00922,72.53603,260242.38155,5.05,109.88715,5.98286,12.887,288.06936,316.58892,99.67618,762.262,433.502,6.89513,24.2441,0.53438,133.7708,0.45731,91.46181,13.58833
2023-08-23,204.3917,826.3141,487.588,124.8,172.481,248.728,NA,232.5743,234.7981,17.33359,1477.12418,6022.28666,1042.56651,325.24165,1333.32413,74.85305,253200.42516,5.02,109.67389,6.041,12.84208,288.92568,315.33258,99.66216,753.168,435.256,6.88133,24.41223,0.5351,134.1237,0.45808,90.41097,13.61563
2023-08-24,204.6656,829.2279,490.702,125.54,172.491,248.68,NA,231.9008,234.8532,17.53598,1473.61612,5999.10359,1027.91794,329.53516,1313.19656,74.31589,268947.99021,4.99,109.67101,6.02928,12.868,287.97618,317.46042,100.69833,755.22,441,7.0514,24.45439,0.54781,135.2248,0.45641,91.30836,13.70545
2023-08-25,204.6563,829.2279,491.049,125.41,172.322,247.872,NA,230.9747,234.3309,17.39941,1457.53983,6008.01223,1038.2086,324.37014,1310.76325,74.61378,267331.1691,5,NA,6.02571,12.83861,287.42178,318.18708,100.61102,755.22,438.761,6.9758,24.36908,0.54379,133.4618,0.4581,91.58085,13.68803
2023-08-27,NA,827.0797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.0518,NA,757.4842,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-28,204.7058,823.0815,490.851,125.5,172.268,247.667,NA,231.0912,234.127,NA,1470.42931,6060.02036,1034.20614,328.32161,1324.45411,75.82557,275932.13017,5.08,113.92643,5.98207,12.79527,292.71637,319.4206,100.2069,752.0453,440.527,7.04748,24.36595,0.54656,133.9774,0.45843,91.2003,13.63337
2023-08-29,205.0473,822.5294,490.914,125.18,172.379,248.879,NA,232.0306,234.687,17.51476,1487.10301,6059.71647,1021.86321,330.18503,1346.73663,75.40703,272274.54158,5.09,112.36183,6.07505,12.88266,293.39238,317.53514,99.62436,754.3831,443.841,7.17135,24.32263,0.54684,134.6239,0.4603,91.49475,13.66348
2023-08-30,205.1843,821.4388,489.303,124.93,172.343,248.594,NA,232.011,234.5631,17.56247,1466.22735,6085.38349,1010.96467,334.1479,1337.91873,74.71801,NA,5.09,115.0656,6.05155,12.99264,294.20748,319.11663,99.03517,752.704,440.124,7.0994,24.24085,0.54431,135.1702,0.45752,91.10851,13.6356
2023-08-31,205.3051,819.3189,493.22,125.23,172.616,250.141,NA,232.69,235.4465,17.31304,1434.66187,5948.8606,1013.27613,321.31193,1328.68346,73.4263,268212.52384,5.07,117.67827,5.95976,12.7172,291.085,318.79831,99.19691,739.6569,439.599,7.12502,24.31065,0.54624,134.4254,0.46054,NA,13.60937
2023-09-01,205.3963,819.3189,494.814,125.58,172.556,248.724,NA,231.4653,234.9869,17.44585,1472.87648,5892.29414,1024.5178,328.95957,1350.08346,73.95536,274562.63716,5.02,NA,5.83748,12.76782,294.33058,320.40714,99.80381,739.6569,443.885,7.18981,24.65696,0.55695,134.7383,0.46427,92.89764,13.61461
2023-09-03,NA,819.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.39473,NA,738.2853,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-04,205.6422,811.1717,NA,125.07,172.422,247.68,NA,231.0121,234.5834,17.50578,1474.87493,5851.21364,1018.40838,326.66296,NA,73.30737,276140.21097,4.85,117.90749,5.86495,12.63451,290.10901,318.66386,98.85144,732.4523,449.23,7.38381,24.76015,0.56133,135.4253,0.46587,92.50279,13.41159
2023-09-05,205.6973,809.5635,494.73,124.5,172.414,247.153,NA,230.6544,234.3699,17.48439,1463.85834,5807.2973,997.49301,305.65704,1315.77819,72.94159,281960.93814,4.9,120.8634,5.78705,12.49863,286.1491,320.58105,98.49969,726.7875,448.081,7.29397,24.89504,0.55814,135.7316,0.46707,92.37556,13.38581
2023-09-06,205.7125,813.0897,493.092,124.02,172.226,246.015,NA,230.2656,233.7674,17.52241,1449.53829,5751.87949,989.83304,305.07415,1314.61617,72.44778,280676.18501,4.89,124.09428,5.79036,12.44311,273.8134,317.38651,97.97037,729.8012,446.141,7.28047,24.89717,0.5527,135.2109,0.46394,92.59452,13.41098
2023-09-07,205.9165,820.1461,494.564,124.22,172.355,246.846,NA,230.9656,234.0968,17.48492,1450.32698,5716.90022,982.81951,313.537,1296.9077,71.6347,285491.6201,4.8,124.78701,5.90947,12.40245,266.61953,315.287,99.19424,735.5991,442.767,7.17245,25.08943,0.55119,134.6485,0.46127,92.59802,13.42354
2023-09-08,205.9867,820.1461,496.081,124.41,172.404,247.265,NA,231.5108,234.4805,17.60341,1438.79496,5734.41383,959.82251,317.0014,1295.5815,72.49429,285631.97323,4.86,NA,5.96978,12.32218,268.75897,315.25755,99.902,735.5991,442.479,7.16014,25.28357,0.54974,134.4215,0.4572,92.22003,13.38229
2023-09-10,NA,821.6651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.41753,NA,741.8339,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-11,206.2109,820.6785,493.047,124.15,172.332,246.329,NA,230.7922,234.3758,17.55615,1467.30537,5710.99433,961.91052,314.80792,1310.14789,73.59529,276944.78373,4.8,122.33587,6.03779,12.19124,266.7768,314.62361,99.95569,745.3734,442.971,7.15826,25.4585,0.55187,133.2719,0.4577,91.95192,13.32819
2023-09-12,206.3277,818.3795,494.051,124.24,172.288,246.286,NA,230.9549,234.3876,17.65641,1480.92884,5733.94572,957.23212,332.51888,1312.43122,73.61997,276660.50693,4.78,121.79209,6.03783,12.26625,266.38038,313.05913,100.96314,744.2823,443.539,7.13709,25.34401,0.54919,134.2447,0.45613,91.96567,13.32523
2023-09-13,206.3427,821.1628,493.526,124.73,172.118,245.65,NA,230.6489,234.0986,17.3268,1494.2929,5755.4697,974.90923,336.08603,1303.29578,72.90418,271573.69101,4.7,122.92274,6.04105,12.55485,268.92654,310.76689,100.91582,742.5685,442.105,7.09153,25.34273,0.54981,134.3443,0.45499,91.7189,13.21284
2023-09-14,206.545,822.6695,498.895,125.66,172.304,247.471,NA,231.595,234.8672,17.64927,1534.40699,5820.24603,1000.05634,341.33721,1333.12987,73.15315,277964.00342,4.74,125.29435,6.08262,12.6369,270.63983,313.72544,102.10213,740.0533,448.738,7.1746,25.61138,0.56123,136.1065,0.45889,92.25191,13.38731
2023-09-15,206.858,822.6695,497.18,125.34,172.129,245.607,NA,230.0812,234.4963,17.32369,1524.241,5771.56109,1000.253,358.62069,1319.509,72.91412,269541.4859,4.87,NA,6.10986,12.64101,271.29518,313.04931,102.80559,740.0533,450.019,7.17644,25.62184,0.56646,136.6976,0.45948,92.65844,13.34257
2023-09-17,NA,819.8024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311.32353,NA,736.1954,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-18,206.8879,818.8373,495.41,125.04,172.022,244.594,NA,229.5915,234.0887,17.32139,1522.68986,5783.38945,1002.34755,353.73176,1320.27684,72.02601,260865.24363,4.87,125.54963,6.04072,12.66417,266.70426,308.44998,102.37927,733.9115,445.628,7.09599,25.4859,0.55951,135.9049,0.45601,92.18991,13.21175
2023-09-19,206.8125,816.8397,495.47,124.86,172.007,244.378,NA,229.371,233.9615,17.07236,1515.49836,5871.96069,1003.00421,354.49696,1304.23023,72.30126,264489.3,4.75,126.85711,6.03139,12.63015,264.09413,310.1349,102.47667,736.3563,444.277,7.09808,NA,0.55483,135.388,0.46035,92.13628,13.03012
2023-09-20,206.8404,813.8395,493.977,124.61,172.117,245.197,NA,229.4364,234.2954,16.98136,1522.58034,5892.61295,986.42757,354.28971,1287.82487,74.39368,261445.1269,4.6,124.81749,5.96664,12.67221,271.82424,307.96889,103.01945,734.8734,441.444,6.99635,25.28186,0.55441,134.5687,0.46163,91.56706,12.8792
2023-09-21,206.5654,811.3284,493.395,124.58,172.108,244.527,NA,229.0602,234.0824,17.27044,1481.17492,5825.35661,969.76351,346.1524,1275.19707,72.32222,271151.94796,4.63,127.25461,5.65167,12.73202,268.40319,306.94375,105.31881,735.3113,437.22,6.93513,25.20397,0.54278,132.9689,0.46235,91.96997,12.93419
2023-09-22,206.4176,811.3284,493.509,124.79,172.131,244.282,NA,228.386,234.0264,17.40586,1478.20008,5816.41329,966.18806,348.36712,1265.55931,73.27005,271777.84177,4.74,NA,5.57699,12.69285,269.37126,306.93556,105.08344,735.3113,440.986,7.12747,25.18418,0.54357,133.5134,0.46371,92.12104,13.09044
2023-09-24,NA,799.8026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.94375,NA,731.9264,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-25,206.3777,802.6271,494.366,124.36,172.154,243.385,NA,227.0167,233.7916,17.56084,1473.97299,5724.88431,951.93125,341.8642,1274.36963,NA,281969.57701,4.76,127.77782,5.57726,12.71477,265.80592,307.27928,106.42423,732.199,441.204,7.05298,25.31387,0.5425,134.2573,0.46277,92.37149,12.97734
2023-09-26,205.9831,806.441,493.633,123.93,172.122,242.984,NA,226.0369,233.4874,17.81356,1453.392,5705.94191,952.49314,337.2126,1249.74927,71.91677,280036.17417,4.76,128.58777,5.6117,12.7513,266.18415,308.40505,105.88116,739.4266,436.355,6.97968,25.29894,0.53109,132.691,0.45646,92.55095,12.83754
2023-09-27,205.8711,806.1079,495.131,123.65,172.093,242.319,NA,225.5899,233.1325,18.31256,1447.91012,5696.87708,955.56508,336.53242,1259.43064,71.23829,279311.46579,4.66,128.45353,5.61651,12.79213,260.99319,314.83354,106.55169,736.0889,439.901,7.06407,25.55474,0.53206,132.8044,0.45754,92.38166,12.84967
2023-09-28,205.5324,806.1079,489.568,123.08,171.892,239.593,NA,223.1933,231.8107,18.33488,1450.14207,5696.15457,964.35878,334.93086,1264.28301,71.63222,279593.05205,4.59,NA,5.54744,NA,258.09764,312.51096,106.44274,734.29078,435.838,6.95529,25.15239,NA,133.0379,NA,NA,12.67501
2023-09-29,205.7838,806.1079,490.589,123.98,172.22,242.492,NA,224.8455,233.4242,18.21507,1469.72963,5704.84023,977.46266,337.75761,1259.27396,71.57095,282950.15485,4.66,NA,5.65702,12.79017,263.38644,311.92009,NA,734.2908,438.858,7.0881,25.29369,NA,133.0379,0.45529,91.04233,12.58599
2023-10-01,NA,808.2933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311.92035,NA,729.9599,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-02,205.9331,797.0123,490.795,123.71,172.163,241.227,NA,222.899,232.8647,18.27785,1443.60759,5740.18496,958.48031,330.95624,1235.75174,69.73206,290268.37118,4.57,130.47167,5.64938,12.75418,257.77959,313.86874,108.10335,734.1346,442.046,7.14259,NA,NA,134.2929,0.45979,91.04797,12.58228
2023-10-03,205.5445,797.9099,486.993,122.97,172.159,240.125,NA,221.6378,232.5069,18.26532,1411.42229,5556.57618,936.79029,324.98566,1239.26591,69.39415,288924.21387,4.48,131.59035,5.67788,12.62243,255.72953,313.25982,108.65818,734.9207,437.218,6.98687,25.4433,NA,133.7139,0.46095,91.16389,12.33928
2023-10-04,204.5989,795.6805,483.479,121.87,172.202,240.18,NA,221.7113,232.0946,18.21384,1396.28995,5475.86568,933.7519,312.76636,1224.42922,68.86425,281149.92748,4.51,131.46212,5.71453,12.6003,258.71468,308.12589,107.23002,730.1689,431.283,6.88834,25.14082,0.52165,132.3596,0.45612,90.38095,12.3746
2023-10-05,204.5435,788.7214,482.984,121.43,172.401,241.315,NA,222.0149,232.6893,17.78691,1386.43698,5305.25816,915.84093,301.29081,1211.96849,68.49045,285401.63622,4.47,NA,5.62827,12.43844,256.47343,305.50642,105.70373,722.6403,430.825,6.87557,25.1943,0.52079,133.8019,0.45155,90.20519,12.35873
2023-10-06,204.3622,788.7214,479.334,121.01,172.363,240.859,NA,221.5917,232.5008,17.97604,1390.28264,5276.67076,923.66008,303.25173,1238.70876,69.35403,283366.9104,4.4,NA,5.60818,12.50695,258.79071,304.25653,105.31526,722.6403,433.793,6.95867,25.26977,0.52028,134.47,0.44919,90.2118,12.18952
2023-10-08,NA,784.0658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299.89499,NA,719.6379,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-09,204.2072,770.5872,NA,121.72,172.62,242.955,NA,224.421,233.4886,17.91442,1413.45862,5256.6344,924.62035,315.29043,1248.00683,69.42533,277380.16297,4.3,128.9862,5.57747,12.55013,265.76866,299.60044,102.81475,706.6947,432.621,7.00233,25.1179,NA,134.47,0.44762,90.30246,12.18273
2023-10-10,204.5965,773.2148,482.309,122.07,172.653,243.388,NA,224.6312,233.5419,17.91376,1446.19949,5400.6499,934.82151,316.90685,1243.19488,72.72548,280493.71524,4.53,128.4284,5.69683,12.70176,274.9379,300.09212,101.98654,708.4704,434.702,7.00807,25.20679,0.51852,134.47,0.44395,90.82583,12.25082
