"Dates","EUNW GY Equity","IUSS GY Equity","IUS7 GY Equity","IUSP GY Equity","IBCA GY Equity","IBCM GY Equity","IUSM GY Equity","IBCI GY Equity","EUN5 GY Equity","IS3N GY Equity","ICGA GY Equity","QDV5 GY Equity","CEBJ GR Equity","XMTW GY Equity","H4ZT GY Equity","XCS3 GT Equity","XCS4 GY Equity","XPQP GY Equity","XMBR GY Equity","D5BI GY Equity","XMLA GT Equity","IBC4 GY Equity","LTUR GY Equity","LYXGRE GY Equity","IBCJ GY Equity"
2025-05-12,92.942,5.636,79.216,39.794,142.055,189.1,155.93,228.93,120.29,33.235,4.922,8.736,138,61.65,55.82,10.79,18.588,1.479,42.845,5.766,37.865,36.81,39.58,1.9394,24.335
2025-05-13,93,5.656,78.952,39.728,142.035,188.77,154.635,228.35,120.36,33.163,4.8985,8.665,136.3,61.73,56.07,10.942,18.496,1.4966,43.74,5.884,38.74,36.64,38.985,1.9514,24.52
2025-05-14,92.896,5.62,78.416,39.664,142.01,188.26,153.94,228.34,120.245,33.399,4.951,8.644,138.94,62.44,57,11.006,18.35,1.4872,43.675,5.921,39.06,36.7,38.985,1.952,24.5
2025-05-15,92.854,5.639,78.402,39.784,142.24,186.97,151.81,229.08,120.515,33.295,4.8495,8.765,138.52,62.68,58.78,10.982,18.182,1.46,43.475,5.933,38.93,37.32,38.785,1.961,24.165
2025-05-16,92.96,5.672,78.694,39.828,142.225,187.47,152.53,229.5,120.7,33.328,4.8615,8.773,138.84,63.02,59.54,10.998,18.092,1.4682,43.21,5.926,38.695,37.275,39.175,1.975,23.95
2025-05-19,92.98,5.561,77.898,39.732,142.265,187.635,150.48,230.03,120.735,33.112,4.8375,8.731,137.94,61.94,59.65,10.792,17.994,1.4678,43.415,5.99,39.105,37.095,38.86,1.9856,23.885
2025-05-20,93.062,5.57,77.972,39.771,142.265,187.335,150.63,229.59,120.88,33.049,4.8675,8.61,136.52,61.62,59.1,10.738,18.126,1.4448,43.105,6.032,38.955,37.375,38.2,2.004,23.945
2025-05-21,93,5.458,77.196,39.609,142.215,186.765,148.955,229.3,120.605,33.044,4.854,8.568,138.16,62.4,59.81,10.72,17.928,1.445,42.445,5.965,38.38,37.32,37.53,2.0145,23.615
2025-05-22,92.874,5.458,77.216,39.685,142.34,187.04,149.575,229.04,120.515,32.852,4.836,8.539,136.04,61.88,60.35,10.618,17.836,1.439,42.645,5.989,38.76,37.26,38.06,2.019,23.405
2025-05-23,92.59,5.415,76.932,39.721,142.5,187.61,149.285,229.5,120.9,32.753,4.806,8.608,136.7,61.38,60.51,10.658,17.9,1.4588,41.74,5.952,38.295,37.755,37.26,1.9846,23.03
2025-05-26,92.87,5.351,76.988,39.675,142.465,188.04,148.91,229.72,120.935,32.79,4.746,8.649,136.52,61.43,60.13,10.676,17.782,1.4432,41.875,5.99,38.42,37.405,37.175,2.02,23.85
2025-05-27,93.072,5.308,77.494,39.804,142.46,188.44,150.005,229.92,121.13,32.735,4.7375,8.635,138.92,61.44,59.99,10.632,17.44,1.4532,42.575,6.15,39.28,37.425,36.91,2.055,23.94
2025-05-28,93.208,5.359,77.54,39.805,142.42,188.1,150.17,229.91,121.055,32.747,4.706,8.606,141.6,61.38,59.96,10.678,17.508,1.4636,42.2,6.042,38.76,37.52,36.905,2.0735,24.29
2025-05-29,93.43,5.273,77.322,39.772,142.52,188.945,149.93,230.67,121.38,32.691,4.7205,8.594,142.42,60.55,59.49,10.53,17.448,1.4468,42.19,6.036,38.735,38.055,36.605,2.053,23.915
2025-05-30,93.46,5.274,77.484,39.691,142.5,189.035,150.505,230.42,121.44,32.385,4.6475,8.573,140.9,60.14,59.36,10.418,17.132,1.4336,41.345,5.98,38.155,37.195,35.995,2.022,23.76
2025-06-02,93.484,5.2,76.79,39.562,142.545,188.685,148.995,230.51,121.35,32.28,4.6365,8.537,141.54,60.11,57.2,10.368,17.112,1.431,41.175,5.942,37.975,37.97,36.09,2.03,23.555
2025-06-03,93.618,5.232,77.476,39.712,142.55,189.09,149.715,230.23,121.41,32.6,4.7055,8.509,144.02,60.97,57.74,10.412,17.25,1.4492,41.725,5.939,38.335,38.125,37.14,2.03,23.305
2025-06-04,93.67,5.26,77.598,39.74,142.49,188.895,150.045,229.86,121.495,32.876,4.7815,8.466,146.84,61.48,57.5,10.402,17.038,1.4418,41.705,5.933,38.515,38.255,37.64,2.043,23.51
2025-06-05,93.534,5.278,77.292,39.696,142.27,187.85,149.51,229.74,121.085,33.1,4.795,8.522,150.18,61.97,57.91,10.492,17.046,1.4458,41.79,5.948,38.235,38.65,37.995,2.0605,23.19
2025-06-06,93.668,5.285,77.476,39.77,142.365,188.255,149.205,230.26,121.245,33.176,4.7685,8.664,151.68,61.99,57.57,10.428,17.038,1.448,41.825,5.951,38.2,38.75,37.87,2.0525,22.8
2025-06-09,93.694,5.299,77.408,39.81,142.36,188.285,148.89,230.67,121.405,33.457,4.8465,8.69,153.32,62.45,57.91,10.444,17.006,1.4502,41.59,5.99,38.26,38.935,38.04,2.05,23.25
2025-06-10,93.692,5.29,77.556,39.802,142.43,188.915,148.97,231.14,121.53,33.541,4.832,8.698,152.22,63.31,58.75,10.488,17.038,1.4396,42.05,5.996,38.305,38.995,38.565,2.067,23.805
2025-06-11,93.772,5.262,77.466,39.648,142.425,188.725,148.42,230.7,121.515,33.741,4.859,8.678,153.22,63.86,58.47,10.416,17.092,1.4426,42.24,6.042,38.475,38.475,38.67,2.0775,23.755
2025-06-12,93.682,5.171,76.6,39.498,142.54,189.195,148.16,231.83,121.79,33.41,4.801,8.509,153.28,64.1,58,10.4,16.91,1.4346,41.91,5.977,38.175,38.545,37.45,2.0615,23.605
2025-06-13,93.458,5.062,76.312,39.407,142.385,188.47,147.615,231.08,121.335,33.024,4.7415,8.439,150.92,63.49,57.56,10.296,16.844,1.4238,41.91,5.923,37.87,37.62,36.735,2.036,23.02
2025-06-16,93.724,5.183,76.368,39.471,142.485,188.56,147.645,231.43,121.595,33.378,4.792,8.522,154.78,63.85,56.98,10.392,16.832,1.4094,42.94,5.941,38.415,38.085,37.21,2.0445,23.05
2025-06-17,93.612,5.126,76.606,39.515,142.39,188.51,148.32,231.16,121.38,33.175,4.7795,8.452,153.3,63.53,57.48,10.274,16.78,1.4024,42.935,5.87,38.22,37.145,37.155,2.017,23.15
2025-06-18,93.406,5.071,76.746,39.557,142.42,189.015,149.075,232.14,121.57,33.104,4.729,8.419,155.88,63.9,56.48,10.272,16.358,1.3822,42.935,5.849,38.22,37.25,36.72,2.0005,23.095
2025-06-19,93.048,5.089,76.866,39.575,142.46,188.32,149.515,231.63,121.315,32.669,4.649,8.342,153.94,62.73,55.46,10.168,15.86,1.384,42.84,5.811,37.99,37.135,36.325,1.9706,22.8
2025-06-20,93.352,5.079,76.744,39.497,142.495,188.72,148.805,231.95,121.6,32.86,4.681,8.475,156.18,62.59,54.92,10.184,15.962,1.3742,42.49,5.758,37.64,37.225,36.545,2.0145,23.225
2025-06-23,93.308,5.122,76.724,39.351,142.5,188.785,149.355,232.43,121.53,32.831,4.7065,8.43,156.3,62.34,53.62,10.178,15.892,1.3494,42.225,5.734,37.385,37.29,36.205,2.03,22.775
2025-06-24,93.61,5.199,76.656,39.429,142.515,188.74,148.5,231.48,121.635,33.554,4.8,8.497,164.02,63.98,54.86,10.278,16.44,1.3676,42.69,5.779,38.05,37.96,37.24,2.0845,23.525
2025-06-25,93.478,5.188,76.538,39.424,142.56,188.62,148.41,231.4,121.705,33.625,4.8075,8.525,161.96,64.55,54.28,10.274,16.48,1.3776,41.8,5.84,37.7,37.61,37.045,2.0745,23.43
2025-06-26,93.608,5.209,76.284,39.387,142.63,188.76,147.9,231.48,121.68,33.639,4.7775,8.591,161.06,64.64,55.08,10.288,16.452,1.3732,42.145,5.838,37.74,37.52,35.99,2.095,24.04
2025-06-27,93.674,5.214,76.26,39.36,142.53,188.39,147.815,231.7,121.665,33.594,4.749,8.636,159.22,64.63,54.98,10.304,15.99,1.3866,42.285,5.913,38.025,37.165,36.45,2.097,24.135
2025-06-30,93.636,5.231,76.32,39.34,142.52,188.1,147.465,231.55,121.665,33.475,4.7095,8.534,159.96,63.84,55.01,10.364,16.138,1.3846,42.725,5.886,38.13,37.62,38.525,2.0905,24.385
2025-07-01,93.634,5.196,76.334,39.372,142.6,188.53,147.075,232.02,121.93,33.514,4.722,8.574,159.24,64.22,54.4,10.39,16.448,1.3874,42.875,5.913,38.405,38.02,39.255,2.1155,24.17
2025-07-02,93.744,5.199,76.3,39.461,142.585,187.885,146.85,231.12,121.855,33.57,4.69,8.54,159.52,65.12,54.36,10.402,16.484,1.3886,43.095,5.969,38.365,37.78,39.49,2.1255,24.285
2025-07-03,93.92,5.301,76.568,39.631,142.655,188.645,146.625,231.64,122.185,33.895,4.683,8.56,162.66,66.54,54.47,10.414,16.686,1.4016,43.805,5.976,38.945,38.34,39.675,2.17,24.85
2025-07-04,93.792,5.258,76.438,39.609,142.68,188.5,146.385,231.45,122.17,33.548,4.6745,8.543,158.54,64.9,54.13,10.398,16.408,1.3674,43.825,5.992,38.855,38.03,39.895,2.1575,24.685
2025-07-07,93.874,5.321,76.46,39.519,142.625,188.21,146.46,230.73,122.07,33.646,4.711,8.548,157.92,64.83,54.34,10.286,16.552,1.3882,43.15,5.992,38.515,38.05,39.49,2.1665,24.565
2025-07-08,93.982,5.298,76.338,39.508,142.585,187.49,146.505,230.38,121.955,33.743,4.7515,8.583,161.3,64.63,54.18,10.264,16.386,1.3804,43.17,5.899,38.16,37.975,38.565,2.1865,24.79
2025-07-09,94.144,5.304,76.558,39.585,142.62,187.795,146.92,230.47,122.07,33.675,4.6895,8.546,161.42,65.16,54.34,10.196,16.314,1.3968,42.725,5.943,38.07,37.955,39.4,2.2005,24.9
2025-07-10,94.296,5.315,76.972,39.646,142.545,187.15,147.43,229.52,121.89,33.875,4.7345,8.526,163.94,65.77,55.34,10.354,16.402,1.4034,41.69,5.881,37.235,38.06,39.93,2.2135,24.435
2025-07-11,94.17,5.303,76.56,39.535,142.515,187.15,146.795,229.53,121.765,33.761,4.735,8.457,163.32,65.73,55.76,10.308,16.624,1.399,41.215,5.829,36.625,37.35,39.92,2.2065,24.415
2025-07-14,94.08,5.288,76.482,39.507,142.59,187.055,146.65,229.36,121.835,33.836,4.7825,8.455,164.56,65.23,54.95,10.302,16.964,1.415,41.2,5.813,36.545,37.38,39.415,2.197,24.745
2025-07-15,94.054,5.266,76.878,39.737,142.655,187.105,147.305,229.73,121.845,34.267,4.877,8.533,166.02,66.5,55,10.3,17.232,1.4062,41.465,5.851,36.765,37.615,39.79,2.2115,24.54
2025-07-16,93.966,5.197,76.026,39.584,142.74,187.675,146.115,230.01,121.86,34.037,4.841,8.489,165.24,66.18,54.79,10.136,17.176,1.36,41.12,5.835,36.535,37.545,39.23,2.201,24.45
2025-07-17,94.098,5.25,76.68,38.779,142.735,187.605,147.935,229.88,120.12,34.671,4.9315,8.524,165.8,67.95,55.38,10.324,18.086,1.363,42.04,5.907,37.115,38.085,40.335,2.248,24.965
2025-07-18,94.11,5.217,76.498,38.713,142.74,187.425,147.415,229.98,120.065,34.57,4.98,8.432,164.38,67.44,54.87,10.304,18.158,1.3642,41.295,5.859,36.685,39.01,39.98,2.234,25.565
2025-07-21,94.148,5.173,76.504,38.632,142.865,188.625,147.475,231.09,120.41,34.612,4.9805,8.455,166.64,67.58,54.75,10.32,18.148,1.3686,41.08,5.832,36.44,39.3,40.785,2.238,25.45
2025-07-22,94.182,5.101,76.356,38.654,142.865,189.21,147.3,231.47,120.49,34.354,5.008,8.376,163.38,66.31,54.32,10.27,17.924,1.3606,40.95,5.758,36.17,39.14,40.66,2.2075,25.11
2025-07-23,94.246,5.165,76.404,38.717,142.87,189.135,147.075,231.55,120.575,34.67,5.072,8.395,165.06,67.15,54.81,10.314,18.272,1.3844,41.07,5.862,36.53,39.49,40.305,2.219,25.25
2025-07-24,94.362,5.12,76.152,38.53,142.65,187.905,146.235,230.52,120.175,34.501,5.059,8.304,164.46,66.82,55.32,10.318,18.074,1.3854,40.695,5.884,36.585,38.915,40.765,2.234,25.52
2025-07-25,94.338,5.127,76.504,38.561,142.56,187.52,146.66,229.99,120.085,34.379,5.04,8.208,164.22,66.97,54.77,10.326,18.122,1.3734,40.56,5.913,36.66,38.39,40.62,2.2185,25.47
2025-07-28,94.384,5.169,77.238,38.69,142.675,188.095,148.04,230.57,120.29,34.608,5.1,8.25,165.96,67.08,55.47,10.338,18.316,1.3822,40.435,5.898,36.29,38.585,40.525,2.197,24.895
2025-07-29,94.37,5.183,78.126,38.923,142.66,187.87,149.805,230.77,120.36,34.827,5.121,8.325,168.4,67.01,55.98,10.422,18.716,1.3804,40.87,5.919,36.51,38.995,40.585,2.218,25.225
2025-07-30,94.46,5.256,78.408,38.949,142.615,187.745,150.38,230.72,120.21,34.86,5.09,8.257,169.76,67.48,55.71,10.412,18.742,1.3662,40.675,6.032,36.755,39.07,41.26,2.228,25.46
2025-07-31,94.488,5.275,78.768,39.044,142.65,187.825,151.25,231.14,120.31,34.808,5.058,8.278,168.3,67.78,55.02,10.348,18.738,1.3464,41.26,6.018,37.04,38.62,41.765,2.235,25.17
2025-08-01,94.282,5.179,78.17,38.948,142.71,188.09,150.95,230.58,120.18,34.073,4.9115,8.186,161.56,66.9,55.25,10.368,18.226,1.3466,40.91,5.868,36.61,38.21,41.37,2.21,24.64
2025-08-04,94.412,5.211,78.3,38.932,142.755,189.06,151,231.42,120.5,34.339,4.9885,8.131,165.28,67.06,55.23,10.476,18.584,1.3774,41.015,5.865,36.73,39.245,41.875,2.2655,24.965
2025-08-05,94.484,5.242,78.34,38.974,142.77,189.17,151.155,231.67,120.56,34.465,5.033,8.123,166.08,67.28,55.47,10.444,18.82,1.367,41.14,5.909,36.98,39.61,41.67,2.29,24.705
2025-08-06,94.55,5.233,77.952,38.873,142.81,188.83,150,231.53,120.395,34.324,5.012,8.023,165.56,66.62,54.84,10.458,18.898,1.373,41.645,5.964,37.295,39.925,41.525,2.2925,25.31
2025-08-07,94.688,5.189,78.176,38.995,142.785,189.1,150.235,231.77,120.58,34.684,5.025,8.079,166.56,68.68,53.24,10.462,18.874,1.3734,42.1,5.98,37.5,40.31,41.53,2.3265,26.02
2025-08-08,94.692,5.195,77.848,39.034,142.7,188.335,149.235,230.85,120.305,34.553,5.008,7.973,164.98,68.2,53.27,10.518,18.708,1.3788,42.27,6.085,38.11,40.295,41.795,2.3305,26.37
2025-08-11,94.666,5.18,78.414,39.07,142.73,188.205,150.22,230.7,120.315,34.738,5.014,8.055,166.42,69.06,54.04,10.622,18.774,1.3648,42.08,6.078,38.3,40.52,42.05,2.3665,26.055
2025-08-12,94.796,5.143,78.022,38.981,142.69,187.575,149.015,230.11,120.185,34.817,5.039,8.029,167.4,69.13,56.38,10.682,18.774,1.3682,42.815,6.094,38.56,40.945,41.35,2.3915,26.26
2025-08-13,94.966,5.119,78.194,39.032,142.825,188.61,149.155,231.1,120.565,35.127,5.175,8.044,168.68,69.11,56.24,10.802,19.012,1.3744,42.49,6.045,38.505,41.33,41.26,2.389,26.355
2025-08-14,94.92,5.165,78.132,39.064,142.79,188.065,149.65,230.47,120.45,34.892,5.117,8.035,166.86,68.86,56.06,10.792,18.696,1.3648,42.535,6.01,38.425,40.955,40.765,2.394,25.86
2025-08-15,94.888,5.149,77.616,39.006,142.74,187.125,148.7,229.36,120.18,34.81,5.12,8.045,166.02,68.43,55.31,10.716,18.564,1.3632,42.56,6.021,38.4,40.905,41.165,2.4135,25.91
2025-08-18,94.856,5.192,77.848,38.985,142.755,187.205,148.705,229.19,120.18,35.089,5.166,8.211,165.06,69.04,55.66,10.758,18.37,1.3634,42.915,6.008,38.69,40.45,41.12,2.3505,26
2025-08-19,94.764,5.193,78.016,38.981,142.775,187.54,149.21,229.49,120.305,34.959,5.146,8.275,162.66,68.62,54.91,10.868,18.252,1.3668,41.585,6.004,37.855,40.38,41.12,2.354,26.21
2025-08-20,94.684,5.215,77.982,38.996,142.865,187.985,149.565,229.92,120.405,34.794,5.154,8.307,162.24,66.57,55.9,10.846,18.516,1.368,41.885,6.02,37.94,40.465,41.84,2.3605,26.13
2025-08-21,94.592,5.243,78.06,39.062,142.765,187.19,149.61,229.07,120.135,35,5.201,8.318,162.02,66.95,55.52,10.874,18.518,1.3652,41.94,6.052,37.99,40.54,42.655,2.347,26.555
2025-08-22,94.79,5.228,77.876,39.137,142.84,187.83,149.32,229.82,120.335,35.267,5.28,8.234,166.68,67.55,55.6,10.94,18.83,1.3824,42.945,6.129,38.765,41.605,42.63,2.357,25.03
2025-08-25,94.666,5.231,77.868,39.155,142.75,187.28,149.37,229.17,120.125,35.383,5.329,8.243,166.22,67.68,55.75,10.996,18.802,1.3784,43.6,6.112,38.905,41.425,42.865,2.3575,25.215
2025-08-26,94.65,5.213,77.806,39.148,142.795,187.6,150.025,229.31,120.32,35.228,5.322,8.136,164.6,67.86,54.86,10.8,18.636,1.3524,43.125,6.029,38.455,41.105,43.255,2.311,25.245
2025-08-27,94.556,5.195,78.04,39.177,142.83,187.67,150.67,229.06,120.355,35.074,5.184,8.156,165.06,68.18,54.26,10.8,18.726,1.3804,43.585,6.008,38.635,40.845,42.86,2.304,24.785
2025-08-28,94.546,5.13,78.076,39.153,142.875,188.025,150.475,229.57,120.29,35.046,5.198,8.083,166.38,67.96,54.18,10.774,18.672,1.3572,44.725,6.105,39.38,40.55,42.4,2.2735,24.495
2025-08-29,94.462,5.108,77.866,39.025,142.85,187.625,149.945,229.2,120.215,34.797,5.254,7.964,163.38,66.54,52.86,10.592,18.368,1.3392,44.425,6.074,39.24,40.55,42.235,2.2385,24.105
2025-09-01,94.522,5.125,77.82,39.056,142.855,187.34,149.79,228.75,120.2,34.864,5.285,8.067,161.46,66.32,52.28,10.684,18.496,1.339,44.1,6.041,39.045,40.805,41.9,2.27,23.95
2025-09-02,94.316,5.115,77.712,39.051,142.76,186.505,150.13,228.09,119.77,34.765,5.293,8.052,163.8,65.59,52.32,10.638,18.588,1.3346,43.82,6.095,38.865,40.49,40.325,2.222,23.91
2025-09-03,94.37,5.104,78.022,39.108,142.85,187.145,150.51,228.58,120.125,34.993,5.274,8.106,165.78,66.74,52.97,10.692,18.82,1.3318,43.865,6.166,39.075,40.995,39.795,2.2725,24.12
2025-09-04,94.49,5.139,78.498,39.181,142.845,187.545,151.26,229.37,120.37,34.892,5.198,8.1,165.74,67.09,52.9,10.72,18.65,1.3354,43.915,6.145,39.03,40.065,40.12,2.2735,24.565
2025-09-05,94.734,5.113,78.386,39.095,142.935,188.64,151.21,229.58,120.7,35.055,5.251,8.043,165.86,67.83,52.94,10.716,18.824,1.344,44.42,6.192,39.575,40.93,39.815,2.2475,24.45
2025-09-08,94.652,5.033,78.426,39.129,143.01,188.86,151.395,230.37,120.79,35.346,5.315,8.099,166.84,68.5,51.61,10.85,19.12,1.325,44.11,6.232,39.36,41.69,38.71,2.247,24.92
2025-09-09,94.59,5.028,78.488,39.175,142.96,188.81,151.32,230.21,120.725,35.642,5.393,8.101,169.24,69.61,50.5,10.786,19.12,1.3332,44.525,6.25,39.45,41.645,38.895,2.2505,24.57
2025-09-10,94.534,5.03,78.782,39.261,142.96,188.79,151.68,230.6,120.755,36.006,5.383,8.182,173,71.37,51.31,10.8,19.254,1.3466,44.9,6.293,39.69,42.305,39.5,2.263,24.27
2025-09-11,92.29,5.056,78.862,39.327,141.31,189.11,151.925,230.44,120.86,36.269,5.468,8.179,176.72,71.39,52.19,10.828,19.532,1.3454,45.375,6.361,40.12,42.6,38.845,2.279,24.755
2025-09-12,92.36,5.058,78.688,39.394,141.26,188.23,151.465,230.01,120.68,36.322,5.48,8.198,177.24,71.43,52.8,10.94,19.404,1.3378,45.305,6.444,40.115,42.79,38.935,2.291,24.57
2025-09-15,92.408,5.032,78.634,39.411,141.31,188.4,151.355,230.38,120.68,36.443,5.502,8.203,178.22,71.59,53.05,10.922,19.466,1.324,45.735,6.475,40.455,42.97,41.4,2.3065,24.89
2025-09-16,92.356,5.012,78.092,39.238,141.305,188.495,150.34,230.15,120.695,36.339,5.48,8.204,180.4,71.43,52.35,10.878,19.37,1.3398,45.52,6.445,40.35,42.6,41.565,2.2485,24.405
2025-09-17,92.39,5.077,78.228,39.245,141.315,188.535,150.31,230.41,120.72,36.664,5.584,8.292,179.56,71.49,52.87,11.048,19.388,1.3602,45.93,6.432,40.695,43,41.535,2.2455,24.33
2025-09-18,92.624,5.142,78.256,39.379,141.34,188.15,150.325,229.9,120.69,36.713,5.529,8.275,181.86,72.36,52.3,10.94,19.254,1.3596,46.255,6.371,40.655,43.21,41.125,2.252,24.335
2025-09-19,92.698,5.165,78.208,39.466,141.315,187.77,150.69,229.64,120.655,36.753,5.544,8.319,179.5,71.98,52.68,10.932,19.252,1.367,46.355,6.429,40.75,43.895,42.585,2.2485,24.125
2025-09-22,92.56,5.227,78.156,39.407,141.36,187.96,150.18,229.4,120.705,36.73,5.513,8.231,183.08,72.34,52.32,10.958,19.146,1.3606,45.81,6.405,40.49,43.825,43.28,2.275,24.18
2025-09-23,92.57,5.5,78.328,39.433,141.35,187.71,149.955,229.54,120.595,36.909,5.482,8.147,183.62,73.35,52.22,10.976,19.092,1.3296,46.74,6.515,41.35,44.425,42.71,2.2935,24.305
2025-09-24,92.63,5.638,78.79,39.374,141.335,187.68,150.68,229.49,120.635,36.847,5.557,8.119,181.48,72.76,52.35,10.894,18.936,1.3124,46.69,6.502,41.05,44.34,42.91,2.283,24.51
2025-09-25,92.418,5.501,79.002,39.428,141.315,187.255,150.915,229.3,120.455,36.789,5.591,8.116,182.84,72.31,51.34,10.89,19.112,1.2994,46.69,6.525,41.025,43.835,43.335,2.2455,24.195
2025-09-26,92.492,5.499,78.842,39.396,141.365,187.895,150.72,229.84,120.67,36.478,5.524,8.022,179.26,71.53,51.84,11.02,18.992,1.292,46.335,6.576,40.99,44.69,41.945,2.261,24.535
2025-09-29,92.474,5.525,78.748,39.391,141.39,188.43,150.795,230.33,120.755,36.793,5.62,7.996,182.08,72.21,51.73,11.008,19.156,1.2782,46.685,6.608,41.245,44.895,41.97,2.253,24.53
2025-09-30,92.442,5.558,78.648,39.415,141.405,188.28,150.885,230.04,120.815,36.828,5.65,7.964,181.52,72.35,51.25,11.042,18.798,1.27,46.345,6.627,41.155,45.26,41.92,2.252,24.57
2025-10-01,92.5,5.583,78.694,39.5,141.405,188.505,151.05,229.96,120.865,37.196,5.675,8.059,185.76,73.02,50.86,11.204,19,1.2838,46.01,6.536,40.67,45.95,42.98,2.294,24.83
2025-10-02,92.642,5.549,79.002,39.495,141.43,188.63,151.645,230.3,121.04,37.392,5.773,8.042,189.5,73.34,50.61,11.214,19.134,1.293,45.28,6.434,40.13,45.12,42.51,2.2835,24.99
2025-10-03,92.54,5.557,78.872,39.438,141.43,188.58,151.02,230.24,121.02,37.511,5.715,8.055,190.38,74.3,50.68,11.182,19.304,1.319,45.345,6.518,40.075,46.205,41.075,2.3165,24.955
2025-10-06,92.482,5.619,78.972,39.507,141.43,188.395,151.05,229.81,120.91,37.726,5.741,8.137,193.12,74.83,50.8,11.188,19.22,1.287,45.62,6.347,40.01,46.505,41.29,2.29,24.805
2025-10-07,92.244,5.607,79.144,39.607,141.485,188.39,151.755,229.86,120.965,37.677,5.691,8.198,190.72,75.17,51.14,11.21,19.436,1.306,45.025,6.426,40.005,46.245,40.76,2.296,25.02
2025-10-08,92.19,5.654,79.702,39.821,141.55,188.875,152.57,230.83,121.1,37.964,5.707,8.187,193.66,76.08,51.43,11.246,19.532,1.3248,45.37,6.484,40.25,47.8,40.965,2.329,25.17
2025-10-09,91.95,5.671,79.966,39.983,141.485,188.735,153.145,230.74,121.01,37.924,5.689,8.26,192.98,75.78,52.54,11.244,19.622,1.3122,45.525,6.487,40.405,47.19,40.855,2.345,25.13
2025-10-10,91.6,5.587,79.114,39.538,141.625,189.6,153.045,231.36,121.13,36.752,5.401,8.235,185.54,73.14,51.75,10.96,18.928,1.2966,43.97,6.414,39.265,45.735,40.57,2.337,24.825
2025-10-13,91.802,5.661,79.826,39.873,141.68,189.485,153.845,231.72,121.09,37.582,5.541,8.305,193.68,75.32,52.04,11.144,19.212,1.3082,44.63,6.555,39.95,47.44,40.3,2.3425,25.19
2025-10-14,92.006,5.675,79.778,39.733,141.73,190.28,153.75,232.07,121.26,37.131,5.463,8.246,188.88,74.22,50.76,11.17,19.072,1.3192,44.395,6.458,39.65,46.985,39.155,2.3015,24.82
2025-10-15,92.412,5.665,79.918,39.801,141.845,191.075,153.625,233,121.675,37.635,5.509,8.347,195.08,75.39,50.7,11.098,19.262,1.3202,44.695,6.528,39.995,47.315,39.45,2.281,25.38
2025-10-16,92.18,5.652,79.364,39.782,141.82,191.105,153.075,233,121.605,37.92,5.516,8.433,200.45,75.93,51.4,11.05,19.462,1.3142,44.58,6.629,40.44,48.2,38.405,2.2445,25.285
2025-10-17,92.194,5.647,79.262,39.818,141.81,190.615,153.45,232.61,121.445,37.527,5.441,8.465,200.9,74.9,50.35,11.032,19.13,1.309,44.59,6.537,40.14,46.525,38.115,2.2055,25.075
2025-10-20,92.37,5.681,79.698,39.959,141.85,190.785,153.525,232.32,121.56,38.263,5.551,8.518,207.05,77.19,52.54,10.984,19.434,1.319,45.825,6.572,40.85,46.94,39.095,2.22,25.64
2025-10-21,92.47,5.64,80.382,39.989,141.85,191.095,154.68,232.7,121.675,38.133,5.536,8.537,204.9,77.01,54.07,11.152,19.422,1.31,45.755,6.488,40.645,45.44,39.485,2.2525,25.555
2025-10-22,92.424,5.632,80.018,39.913,141.89,190.885,154.51,233.15,121.635,38.013,5.491,8.652,206,75.87,53.27,11.062,19.474,1.2964,45.725,6.51,40.62,45.28,39.835,2.2575,26.02
2025-10-23,92.476,5.678,79.95,40.018,141.82,190.74,154.37,232.8,121.75,38.239,5.575,8.573,206.05,76.44,54.35,11.09,19.648,1.3,46.105,6.556,40.84,46.6,40.03,2.271,26.295
2025-10-24,92.592,5.681,80.044,40.007,141.705,190.015,154.04,232.1,121.535,38.469,5.619,8.522,210.15,77.35,54.61,11.04,19.984,1.2928,46.35,6.549,41.045,46.835,40.965,2.229,26.085
2025-10-27,92.774,5.645,80.568,40.025,141.715,190.17,153.8,232.2,121.66,38.791,5.708,8.538,217.1,77.85,53.6,11.226,20,1.2694,46.69,6.584,41.32,45.915,40.81,2.215,26.26
2025-10-28,92.8,5.676,80.436,40.071,141.73,190.2,153.69,232.07,121.615,38.68,5.627,8.509,217.1,77.89,53.38,11.242,20.115,1.274,46.845,6.643,41.48,46.52,40.79,2.2115,26.765
2025-10-29,92.822,5.708,80.476,40.06,141.785,190.34,153.62,232.46,121.7,39.09,5.684,8.511,222,78.56,53.96,11.156,20.12,1.2868,47.39,6.705,41.755,46.74,40.735,2.2345,26.685
2025-10-30,92.592,5.626,80.75,40.137,141.795,190.165,154.005,232.44,121.555,38.937,5.64,8.536,220.7,78.29,54.03,11.268,19.996,1.28,47.52,6.7,41.96,46.415,40.545,2.2285,26.55
2025-10-31,92.566,5.634,81.08,40.159,141.815,190.425,154.27,232.65,121.605,38.84,5.57,8.449,224.25,78.34,54.06,11.204,20.055,1.2852,47.64,6.693,42.02,46.22,41.04,2.204,26.285
2025-11-03,92.542,5.616,80.944,40.217,141.755,190.15,154.215,232.11,121.26,39.151,5.565,8.501,234.2,78.5,55.14,11.392,20.08,1.2704,48.09,6.672,42.365,46.17,41.26,2.25,26.295
